Time,Area,Industry,Direction,Trade value
201712,MK08 Kymenlaakso,"31-33 Manufacture of furniture, other manufacturing; repair and installation of machinery and equipment",Exports by countries of destination,66223871.81713773
201712,MK08 Kymenlaakso,"681, 68209, 683 Other real estate activities",Imports by countries of origin,9870080.394408807
201712,MK08 Kymenlaakso,"681, 68209, 683 Other real estate activities",Exports by countries of destination,16698282.865066249
201712,MK08 Kymenlaakso,"68201, 68202 Letting and operation of dwellings",Imports by countries of origin,5243480.209529678
201712,MK08 Kymenlaakso,"68201, 68202 Letting and operation of dwellings",Exports by countries of destination,8870962.772066444
201712,MK08 Kymenlaakso,"A Agriculture, forestry and fishing (01-03)",Imports by countries of origin,68473682.7362111
201712,MK08 Kymenlaakso,"A Agriculture, forestry and fishing (01-03)",Exports by countries of destination,115844337.37639712
201712,MK08 Kymenlaakso,B Mining and quarrying (05-09),Imports by countries of origin,3645200.145662344
201712,MK08 Kymenlaakso,B Mining and quarrying (05-09),Exports by countries of destination,6166979.467211967
201712,MK08 Kymenlaakso,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",Imports by countries of origin,26497801.05885319
201712,MK08 Kymenlaakso,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",Exports by countries of destination,44829196.8962716
201712,MK08 Kymenlaakso,F Construction (41-43),Imports by countries of origin,153266646.1245413
201712,MK08 Kymenlaakso,F Construction (41-43),Exports by countries of destination,259297767.44446626
201712,MK08 Kymenlaakso,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),Imports by countries of origin,201635648.05736855
201712,MK08 Kymenlaakso,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),Exports by countries of destination,341128841.14400965
201712,MK08 Kymenlaakso,H Transportation and storage (49-53),Imports by countries of origin,153855486.14807138
201712,MK08 Kymenlaakso,H Transportation and storage (49-53),Exports by countries of destination,260293971.81993896
201712,MK08 Kymenlaakso,I Accommodation and food service activities (55-56),Imports by countries of origin,56472562.256645836
201712,MK08 Kymenlaakso,I Accommodation and food service activities (55-56),Exports by countries of destination,95540743.43819153
201712,MK08 Kymenlaakso,J Information and communication (58-63),Imports by countries of origin,24703240.987142496
201712,MK08 Kymenlaakso,J Information and communication (58-63),Exports by countries of destination,41793145.46625956
201712,MK08 Kymenlaakso,K Financial and insurance activities (64-66),Imports by countries of origin,12393680.495251969
201712,MK08 Kymenlaakso,K Financial and insurance activities (64-66),Exports by countries of destination,20967730.18852069
201712,MK08 Kymenlaakso,"M Professional, scientific and technical activities (69-75)",Imports by countries of origin,81344043.25051121
201712,MK08 Kymenlaakso,"M Professional, scientific and technical activities (69-75)",Exports by countries of destination,137618518.72601473
201712,MK08 Kymenlaakso,N Administrative and support service activities (77-82),Imports by countries of origin,104841564.1894731
201712,MK08 Kymenlaakso,N Administrative and support service activities (77-82),Exports by countries of destination,177371817.13773495
201712,MK08 Kymenlaakso,O Public administration and defence; compulsory social security (84),Imports by countries of origin,278969971.1476512
201712,MK08 Kymenlaakso,O Public administration and defence; compulsory social security (84),Exports by countries of destination,471963682.4560912
201712,MK08 Kymenlaakso,P Education (85),Imports by countries of origin,101729124.06509988
201712,MK08 Kymenlaakso,P Education (85),Exports by countries of destination,172106165.43880785
201712,MK08 Kymenlaakso,Q Human health and social work activities (86-88),Imports by countries of origin,352546934.0877896
201712,MK08 Kymenlaakso,Q Human health and social work activities (86-88),Exports by countries of destination,596441791.086585
201712,MK08 Kymenlaakso,"R, S Other service activities (90-96)",Imports by countries of origin,92363763.69085969
201712,MK08 Kymenlaakso,"R, S Other service activities (90-96)",Exports by countries of destination,156261772.03843245
201712,MK08 Kymenlaakso,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),Imports by countries of origin,4430320.177035771
201712,MK08 Kymenlaakso,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),Exports by countries of destination,7495251.967842237
201712,MK09 South Karelia,10-12 Food industry etc.,Imports by countries of origin,5677777.990393999
201712,MK09 South Karelia,10-12 Food industry etc.,Exports by countries of destination,31451711.666889913
201712,MK09 South Karelia,"13-15 Textile, clothing and leather industry",Imports by countries of origin,428653.43768537475
201712,MK09 South Karelia,"13-15 Textile, clothing and leather industry",Exports by countries of destination,2374500.0861095698
201712,MK09 South Karelia,"16 Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",Imports by countries of origin,4173730.8406207543
201712,MK09 South Karelia,"16 Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",Exports by countries of destination,23120132.417382654
201712,MK09 South Karelia,"17, 18 Paper industry; Printing",Imports by countries of origin,21552995.6562506
201712,MK09 South Karelia,"17, 18 Paper industry; Printing",Exports by countries of destination,119391530.64543906
201712,MK09 South Karelia,19-22 Chemical industry,Imports by countries of origin,2925371.7063089614
201712,MK09 South Karelia,19-22 Chemical industry,Exports by countries of destination,16204921.640291626
201712,MK09 South Karelia,23 Manufacture of other non-metallic mineral products,Imports by countries of origin,2346313.553646262
201712,MK09 South Karelia,23 Manufacture of other non-metallic mineral products,Exports by countries of destination,12997263.629231328
201712,MK09 South Karelia,"24-25 Manufacture of basic metals and fabricated metal products, except machinery and equipment",Imports by countries of origin,10137277.789471671
201712,MK09 South Karelia,"24-25 Manufacture of basic metals and fabricated metal products, except machinery and equipment",Exports by countries of destination,56154844.14167895
201712,MK09 South Karelia,"26, 27 Manufacture of electrical and electronic products",Imports by countries of origin,1842457.758472225
201712,MK09 South Karelia,"26, 27 Manufacture of electrical and electronic products",Exports by countries of destination,10206184.580646396
201712,MK09 South Karelia,28 Manufacture of machinery and equipment n.e.c.,Imports by countries of origin,5211523.373964293
201712,MK09 South Karelia,28 Manufacture of machinery and equipment n.e.c.,Exports by countries of destination,28868922.09954266
201712,MK09 South Karelia,"29, 30 Manufacture of transport equipment",Imports by countries of origin,270728.486959184
201712,MK09 South Karelia,"29, 30 Manufacture of transport equipment",Exports by countries of destination,1499684.2649113068
201712,MK09 South Karelia,"31-33 Manufacture of furniture, other manufacturing; repair and installation of machinery and equipment",Imports by countries of origin,7670640.463843549
201712,MK09 South Karelia,"31-33 Manufacture of furniture, other manufacturing; repair and installation of machinery and equipment",Exports by countries of destination,42491054.172487035
201712,MK09 South Karelia,"681, 68209, 683 Other real estate activities",Imports by countries of origin,3090816.8927840176
201712,MK09 South Karelia,"681, 68209, 683 Other real estate activities",Exports by countries of destination,17121395.357737422
201712,MK09 South Karelia,"68201, 68202 Letting and operation of dwellings",Imports by countries of origin,1346122.199047054
201712,MK09 South Karelia,"68201, 68202 Letting and operation of dwellings",Exports by countries of destination,7456763.428308999
201712,MK09 South Karelia,"A Agriculture, forestry and fishing (01-03)",Imports by countries of origin,16597160.297747754
201712,MK09 South Karelia,"A Agriculture, forestry and fishing (01-03)",Exports by countries of destination,91938977.01831262
201712,MK09 South Karelia,B Mining and quarrying (05-09),Imports by countries of origin,1015231.8260969403
201712,MK09 South Karelia,B Mining and quarrying (05-09),Exports by countries of destination,5623815.993417403
201712,MK09 South Karelia,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",Imports by countries of origin,3376585.8512409343
201712,MK09 South Karelia,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",Exports by countries of destination,18704395.415143803
201712,MK09 South Karelia,F Construction (41-43),Imports by countries of origin,32397175.60611569
201712,MK09 South Karelia,F Construction (41-43),Exports by countries of destination,179462217.0343864
201712,MK09 South Karelia,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),Imports by countries of origin,46369773.62750914
201712,MK09 South Karelia,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),Exports by countries of destination,256862588.2623089
201712,MK09 South Karelia,H Transportation and storage (49-53),Imports by countries of origin,24109875.81086511
201712,MK09 South Karelia,H Transportation and storage (49-53),Exports by countries of destination,133555215.3696014
201712,MK09 South Karelia,I Accommodation and food service activities (55-56),Imports by countries of origin,15138234.56246771
201712,MK09 South Karelia,I Accommodation and food service activities (55-56),Exports by countries of destination,83857345.14629059
201712,MK09 South Karelia,J Information and communication (58-63),Imports by countries of origin,8076733.194282324
201712,MK09 South Karelia,J Information and communication (58-63),Exports by countries of destination,44740580.569854
201712,MK09 South Karelia,K Financial and insurance activities (64-66),Imports by countries of origin,3572111.9807114564
201712,MK09 South Karelia,K Financial and insurance activities (64-66),Exports by countries of destination,19787500.717579745
201712,MK09 South Karelia,"M Professional, scientific and technical activities (69-75)",Imports by countries of origin,15988021.202089593
201712,MK09 South Karelia,"M Professional, scientific and technical activities (69-75)",Exports by countries of destination,88564687.42226219
201712,MK09 South Karelia,N Administrative and support service activities (77-82),Imports by countries of origin,22726152.433073726
201712,MK09 South Karelia,N Administrative and support service activities (77-82),Exports by countries of destination,125890162.46005471
201712,MK09 South Karelia,O Public administration and defence; compulsory social security (84),Imports by countries of origin,30261428.653437685
201712,MK09 South Karelia,O Public administration and defence; compulsory social security (84),Exports by countries of destination,167631374.5000861
201712,MK09 South Karelia,P Education (85),Imports by countries of origin,25899691.919095274
201712,MK09 South Karelia,P Education (85),Exports by countries of destination,143469794.67651504
201712,MK09 South Karelia,Q Human health and social work activities (86-88),Imports by countries of origin,62026904.45664861
201712,MK09 South Karelia,Q Human health and social work activities (86-88),Exports by countries of destination,343594328.24967945
201712,MK09 South Karelia,"R, S Other service activities (90-96)",Imports by countries of origin,17273981.51514572
201712,MK09 South Karelia,"R, S Other service activities (90-96)",Exports by countries of destination,95688187.68059091
201712,MK09 South Karelia,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),Imports by countries of origin,1504047.1497732447
201712,MK09 South Karelia,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),Exports by countries of destination,8331579.249507262
201712,MK10 South Savo,10-12 Food industry etc.,Imports by countries of origin,3500896.540918824
201712,MK10 South Savo,10-12 Food industry etc.,Exports by countries of destination,5181832.425186707
201712,MK10 South Savo,"13-15 Textile, clothing and leather industry",Imports by countries of origin,1514161.8648051112
201712,MK10 South Savo,"13-15 Textile, clothing and leather industry",Exports by countries of destination,2241178.2114443886
201712,MK10 South Savo,"16 Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",Imports by countries of origin,10734153.856866807
201712,MK10 South Savo,"16 Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",Exports by countries of destination,15888097.766481554
201712,MK10 South Savo,"17, 18 Paper industry; Printing",Imports by countries of origin,1813136.5005309612
201712,MK10 South Savo,"17, 18 Paper industry; Printing",Exports by countries of destination,2683703.845551242
201712,MK10 South Savo,19-22 Chemical industry,Imports by countries of origin,4219400.100969657
201712,MK10 South Savo,19-22 Chemical industry,Exports by countries of destination,6245321.449088662
201712,MK10 South Savo,23 Manufacture of other non-metallic mineral products,Imports by countries of origin,2464129.6589662796
201712,MK10 South Savo,23 Manufacture of other non-metallic mineral products,Exports by countries of destination,3647267.7262677783
201712,MK10 South Savo,"24-25 Manufacture of basic metals and fabricated metal products, except machinery and equipment",Imports by countries of origin,5256166.982922202
201712,MK10 South Savo,"24-25 Manufacture of basic metals and fabricated metal products, except machinery and equipment",Exports by countries of destination,7779886.148007591
201712,MK10 South Savo,"26, 27 Manufacture of electrical and electronic products",Imports by countries of origin,2184443.709416291
201712,MK10 South Savo,"26, 27 Manufacture of electrical and electronic products",Exports by countries of destination,3233292.133071045
201712,MK10 South Savo,28 Manufacture of machinery and equipment n.e.c.,Imports by countries of origin,3761293.8042929517
201712,MK10 South Savo,28 Manufacture of machinery and equipment n.e.c.,Exports by countries of destination,5567257.977473322
201712,MK10 South Savo,"29, 30 Manufacture of transport equipment",Imports by countries of origin,790836.1332103129
201712,MK10 South Savo,"29, 30 Manufacture of transport equipment",Exports by countries of destination,1170551.6773149036
201712,MK10 South Savo,"31-33 Manufacture of furniture, other manufacturing; repair and installation of machinery and equipment",Imports by countries of origin,3496074.3693748587
201712,MK10 South Savo,"31-33 Manufacture of furniture, other manufacturing; repair and installation of machinery and equipment",Exports by countries of destination,5174694.914959177
201712,MK10 South Savo,"681, 68209, 683 Other real estate activities",Imports by countries of origin,1586494.4379645912
201712,MK10 South Savo,"681, 68209, 683 Other real estate activities",Exports by countries of destination,2348240.864857337
201712,MK10 South Savo,"68201, 68202 Letting and operation of dwellings",Imports by countries of origin,612415.786083596
201712,MK10 South Savo,"68201, 68202 Letting and operation of dwellings",Exports by countries of destination,906463.7988962972
201712,MK10 South Savo,"A Agriculture, forestry and fishing (01-03)",Imports by countries of origin,20272409.170830213
201712,MK10 South Savo,"A Agriculture, forestry and fishing (01-03)",Exports by countries of destination,30006092.996535692
201712,MK10 South Savo,B Mining and quarrying (05-09),Imports by countries of origin,380951.5519732605
201712,MK10 South Savo,B Mining and quarrying (05-09),Exports by countries of destination,563863.307974862
201712,MK10 South Savo,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",Imports by countries of origin,2304997.998015424
201712,MK10 South Savo,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",Exports by countries of destination,3411729.8887592917
201712,MK10 South Savo,F Construction (41-43),Imports by countries of origin,21849259.26570687
201712,MK10 South Savo,F Construction (41-43),Exports by countries of destination,32340058.84093797
201712,MK10 South Savo,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),Imports by countries of origin,28798008.460560907
201712,MK10 South Savo,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),Exports by countries of destination,42625211.07880856
201712,MK10 South Savo,H Transportation and storage (49-53),Imports by countries of origin,13468325.122295147
201712,MK10 South Savo,H Transportation and storage (49-53),Exports by countries of destination,19935066.065491013
201712,MK10 South Savo,I Accommodation and food service activities (55-56),Imports by countries of origin,10044583.326079767
201712,MK10 South Savo,I Accommodation and food service activities (55-56),Exports by countries of destination,14867433.803944783
201712,MK10 South Savo,J Information and communication (58-63),Imports by countries of origin,4277266.159497241
201712,MK10 South Savo,J Information and communication (58-63),Exports by countries of destination,6330971.57181902
201712,MK10 South Savo,K Financial and insurance activities (64-66),Imports by countries of origin,2353219.7134550773
201712,MK10 South Savo,K Financial and insurance activities (64-66),Exports by countries of destination,3483104.9910345906
201712,MK10 South Savo,"M Professional, scientific and technical activities (69-75)",Imports by countries of origin,10290514.074821997
201712,MK10 South Savo,"M Professional, scientific and technical activities (69-75)",Exports by countries of destination,15231446.825548803
201712,MK10 South Savo,N Administrative and support service activities (77-82),Imports by countries of origin,8974061.243319465
201712,MK10 South Savo,N Administrative and support service activities (77-82),Exports by countries of destination,13282906.533433143
201712,MK10 South Savo,O Public administration and defence; compulsory social security (84),Imports by countries of origin,18676270.389777694
201712,MK10 South Savo,O Public administration and defence; compulsory social security (84),Exports by countries of destination,27643577.111223303
201712,MK10 South Savo,P Education (85),Imports by countries of origin,17769702.13951221
201712,MK10 South Savo,P Education (85),Exports by countries of destination,26301725.18844768
201712,MK10 South Savo,Q Human health and social work activities (86-88),Imports by countries of origin,59544174.2248838
201712,MK10 South Savo,Q Human health and social work activities (86-88),Exports by countries of destination,88133976.2895392
201712,MK10 South Savo,"R, S Other service activities (90-96)",Imports by countries of origin,13550302.038542556
201712,MK10 South Savo,"R, S Other service activities (90-96)",Exports by countries of destination,20056403.739359017
201712,MK10 South Savo,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),Imports by countries of origin,2507529.202861968
201712,MK10 South Savo,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),Exports by countries of destination,3711505.318315548
201712,MK11 North Savo,10-12 Food industry etc.,Imports by countries of origin,7573391.479239591
201712,MK11 North Savo,10-12 Food industry etc.,Exports by countries of destination,22691649.422731053
201712,MK11 North Savo,"13-15 Textile, clothing and leather industry",Imports by countries of origin,3342561.2562609985
201712,MK11 North Savo,"13-15 Textile, clothing and leather industry",Exports by countries of destination,10015094.084201975
201712,MK11 North Savo,"16 Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",Imports by countries of origin,8502736.467539499
201712,MK11 North Savo,"16 Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",Exports by countries of destination,25476184.029859405
201712,MK11 North Savo,"17, 18 Paper industry; Printing",Imports by countries of origin,3583882.8830571077
201712,MK11 North Savo,"17, 18 Paper industry; Printing",Exports by countries of destination,10738150.031909337
201712,MK11 North Savo,19-22 Chemical industry,Imports by countries of origin,3881684.039528902
201712,MK11 North Savo,19-22 Chemical industry,Exports by countries of destination,11630431.839718424
201712,MK11 North Savo,23 Manufacture of other non-metallic mineral products,Imports by countries of origin,2664806.9001527783
201712,MK11 North Savo,23 Manufacture of other non-metallic mineral products,Exports by countries of destination,7984383.762981299
201712,MK11 North Savo,"24-25 Manufacture of basic metals and fabricated metal products, except machinery and equipment",Imports by countries of origin,14489566.613162117
201712,MK11 North Savo,"24-25 Manufacture of basic metals and fabricated metal products, except machinery and equipment",Exports by countries of destination,43414125.20064205
201712,MK11 North Savo,"26, 27 Manufacture of electrical and electronic products",Imports by countries of origin,4338654.779632172
201712,MK11 North Savo,"26, 27 Manufacture of electrical and electronic products",Exports by countries of destination,12999622.889632365
201712,MK11 North Savo,28 Manufacture of machinery and equipment n.e.c.,Imports by countries of origin,12538455.588002088
201712,MK11 North Savo,28 Manufacture of machinery and equipment n.e.c.,Exports by countries of destination,37568140.942582525
201712,MK11 North Savo,"29, 30 Manufacture of transport equipment",Imports by countries of origin,1612233.8471059194
201712,MK11 North Savo,"29, 30 Manufacture of transport equipment",Exports by countries of destination,4830629.097449186
201712,MK11 North Savo,"31-33 Manufacture of furniture, other manufacturing; repair and installation of machinery and equipment",Imports by countries of origin,6993192.674389372
201712,MK11 North Savo,"31-33 Manufacture of furniture, other manufacturing; repair and installation of machinery and equipment",Exports by countries of destination,20953238.314413354
201712,MK11 North Savo,"681, 68209, 683 Other real estate activities",Imports by countries of origin,3090970.6240693107
201712,MK11 North Savo,"681, 68209, 683 Other real estate activities",Exports by countries of destination,9261269.7982943
201712,MK11 North Savo,"68201, 68202 Letting and operation of dwellings",Imports by countries of origin,1725192.9064572898
201712,MK11 North Savo,"68201, 68202 Letting and operation of dwellings",Exports by countries of destination,5169080.8176526325
201712,MK11 North Savo,"A Agriculture, forestry and fishing (01-03)",Imports by countries of origin,38750091.86021775
201712,MK11 North Savo,"A Agriculture, forestry and fishing (01-03)",Exports by countries of destination,116104324.19888219
201712,MK11 North Savo,B Mining and quarrying (05-09),Imports by countries of origin,1843286.4685064494
201712,MK11 North Savo,B Mining and quarrying (05-09),Exports by countries of destination,5522916.706956235
201712,MK11 North Savo,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",Imports by countries of origin,4734011.487361968
201712,MK11 North Savo,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",Exports by countries of destination,14184203.910344427
201712,MK11 North Savo,F Construction (41-43),Imports by countries of origin,46128372.23694134
201712,MK11 North Savo,F Construction (41-43),Exports by countries of destination,138211375.1958073
201712,MK11 North Savo,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),Imports by countries of origin,55842851.34115917
201712,MK11 North Savo,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),Exports by countries of destination,167318223.13330367
201712,MK11 North Savo,H Transportation and storage (49-53),Imports by countries of origin,28070326.24881548
201712,MK11 North Savo,H Transportation and storage (49-53),Exports by countries of destination,84105252.47055636
201712,MK11 North Savo,I Accommodation and food service activities (55-56),Imports by countries of origin,14869519.812798543
201712,MK11 North Savo,I Accommodation and food service activities (55-56),Exports by countries of destination,44552553.71405364
201712,MK11 North Savo,J Information and communication (58-63),Imports by countries of origin,10407636.968419425
201712,MK11 North Savo,J Information and communication (58-63),Exports by countries of destination,31183710.766017523
201712,MK11 North Savo,K Financial and insurance activities (64-66),Imports by countries of origin,7095882.728345161
201712,MK11 North Savo,K Financial and insurance activities (64-66),Exports by countries of destination,21260921.696416482
201712,MK11 North Savo,"M Professional, scientific and technical activities (69-75)",Imports by countries of origin,23372256.28033804
201712,MK11 North Savo,"M Professional, scientific and technical activities (69-75)",Exports by countries of destination,70028737.74391304
201712,MK11 North Savo,N Administrative and support service activities (77-82),Imports by countries of origin,27546606.973640952
201712,MK11 North Savo,N Administrative and support service activities (77-82),Exports by countries of destination,82536067.2223404
201712,MK11 North Savo,O Public administration and defence; compulsory social security (84),Imports by countries of origin,27608221.006014425
201712,MK11 North Savo,O Public administration and defence; compulsory social security (84),Exports by countries of destination,82720677.25154227
201712,MK11 North Savo,P Education (85),Imports by countries of origin,35561565.68489044
201712,MK11 North Savo,P Education (85),Exports by countries of destination,106550755.18768492
201712,MK11 North Savo,Q Human health and social work activities (86-88),Imports by countries of origin,107465141.46473534
201712,MK11 North Savo,Q Human health and social work activities (86-88),Exports by countries of destination,321990659.26627856
201712,MK11 North Savo,"R, S Other service activities (90-96)",Imports by countries of origin,22119437.62207739
201712,MK11 North Savo,"R, S Other service activities (90-96)",Exports by countries of destination,66275000.48347482
201712,MK11 North Savo,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),Imports by countries of origin,5242327.254443133
201712,MK11 North Savo,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),Exports by countries of destination,15707236.651259933
201712,MK12 North Karelia,10-12 Food industry etc.,Imports by countries of origin,5481827.045676141
201712,MK12 North Karelia,10-12 Food industry etc.,Exports by countries of destination,15117062.926573163
201712,MK12 North Karelia,"13-15 Textile, clothing and leather industry",Imports by countries of origin,1501267.531688292
201712,MK12 North Karelia,"13-15 Textile, clothing and leather industry",Exports by countries of destination,4139998.499962499
201712,MK12 North Karelia,"16 Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",Imports by countries of origin,5848586.214655366
201712,MK12 North Karelia,"16 Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",Exports by countries of destination,16128463.211580288
201712,MK12 North Karelia,"17, 18 Paper industry; Printing",Imports by countries of origin,4000120.0030000745
201712,MK12 North Karelia,"17, 18 Paper industry; Printing",Exports by countries of destination,11031005.775144376
201712,MK12 North Karelia,19-22 Chemical industry,Imports by countries of origin,5741003.525088127
201712,MK12 North Karelia,19-22 Chemical industry,Exports by countries of destination,15831785.794644864
201712,MK12 North Karelia,23 Manufacture of other non-metallic mineral products,Imports by countries of origin,2943853.5963399084
201712,MK12 North Karelia,23 Manufacture of other non-metallic mineral products,Exports by countries of destination,8118172.954323858
201712,MK12 North Karelia,"24-25 Manufacture of basic metals and fabricated metal products, except machinery and equipment",Imports by countries of origin,9961179.029475736
201712,MK12 North Karelia,"24-25 Manufacture of basic metals and fabricated metal products, except machinery and equipment",Exports by countries of destination,27469631.740793515
201712,MK12 North Karelia,"26, 27 Manufacture of electrical and electronic products",Imports by countries of origin,3604020.1005025124
201712,MK12 North Karelia,"26, 27 Manufacture of electrical and electronic products",Exports by countries of destination,9938693.467336683
201712,MK12 North Karelia,28 Manufacture of machinery and equipment n.e.c.,Imports by countries of origin,7252051.301282532
201712,MK12 North Karelia,28 Manufacture of machinery and equipment n.e.c.,Exports by countries of destination,19998754.96887422
201712,MK12 North Karelia,"29, 30 Manufacture of transport equipment",Imports by countries of origin,405880.14700367505
201712,MK12 North Karelia,"29, 30 Manufacture of transport equipment",Exports by countries of destination,1119282.9820745517
201712,MK12 North Karelia,"31-33 Manufacture of furniture, other manufacturing; repair and installation of machinery and equipment",Imports by countries of origin,3965889.147228681
201712,MK12 North Karelia,"31-33 Manufacture of furniture, other manufacturing; repair and installation of machinery and equipment",Exports by countries of destination,10936608.415210381
201712,MK12 North Karelia,"681, 68209, 683 Other real estate activities",Imports by countries of origin,2361929.048226205
201712,MK12 North Karelia,"681, 68209, 683 Other real estate activities",Exports by countries of destination,6513417.835445885
201712,MK12 North Karelia,"68201, 68202 Letting and operation of dwellings",Imports by countries of origin,679726.9931748294
201712,MK12 North Karelia,"68201, 68202 Letting and operation of dwellings",Exports by countries of destination,1874461.8615465388
201712,MK12 North Karelia,"A Agriculture, forestry and fishing (01-03)",Imports by countries of origin,23761104.027600687
201712,MK12 North Karelia,"A Agriculture, forestry and fishing (01-03)",Exports by countries of destination,65525253.13132828
201712,MK12 North Karelia,B Mining and quarrying (05-09),Imports by countries of origin,1926708.1677041925
201712,MK12 North Karelia,B Mining and quarrying (05-09),Exports by countries of destination,5313222.830570764
201712,MK12 North Karelia,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",Imports by countries of origin,2445061.126528163
201712,MK12 North Karelia,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",Exports by countries of destination,6742668.566714168
201712,MK12 North Karelia,F Construction (41-43),Imports by countries of origin,25228140.703517586
201712,MK12 North Karelia,F Construction (41-43),Exports by countries of destination,69570854.27135678
201712,MK12 North Karelia,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),Imports by countries of origin,31805355.13387834
201712,MK12 North Karelia,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),Exports by countries of destination,87708632.71581787
201712,MK12 North Karelia,H Transportation and storage (49-53),Imports by countries of origin,14919762.994074851
201712,MK12 North Karelia,H Transportation and storage (49-53),Exports by countries of destination,41143763.59408985
201712,MK12 North Karelia,I Accommodation and food service activities (55-56),Imports by countries of origin,10684917.122928074
201712,MK12 North Karelia,I Accommodation and food service activities (55-56),Exports by countries of destination,29465461.636540912
201712,MK12 North Karelia,J Information and communication (58-63),Imports by countries of origin,6249576.239405985
201712,MK12 North Karelia,J Information and communication (58-63),Exports by countries of destination,17234260.856521413
201712,MK12 North Karelia,K Financial and insurance activities (64-66),Imports by countries of origin,3159018.9754743865
201712,MK12 North Karelia,K Financial and insurance activities (64-66),Exports by countries of destination,8711527.788194703
201712,MK12 North Karelia,"M Professional, scientific and technical activities (69-75)",Imports by countries of origin,10890302.257556438
201712,MK12 North Karelia,"M Professional, scientific and technical activities (69-75)",Exports by countries of destination,30031845.796144903
201712,MK12 North Karelia,N Administrative and support service activities (77-82),Imports by countries of origin,12631185.779644491
201712,MK12 North Karelia,N Administrative and support service activities (77-82),Exports by countries of destination,34832625.81564539
201712,MK12 North Karelia,O Public administration and defence; compulsory social security (84),Imports by countries of origin,20406480.16200405
201712,MK12 North Karelia,O Public administration and defence; compulsory social security (84),Exports by countries of destination,56274311.857796445
201712,MK12 North Karelia,P Education (85),Imports by countries of origin,24836930.92327308
201712,MK12 North Karelia,P Education (85),Exports by countries of destination,68492027.30068251
201712,MK12 North Karelia,Q Human health and social work activities (86-88),Imports by countries of origin,64593624.84062101
201712,MK12 North Karelia,Q Human health and social work activities (86-88),Exports by countries of destination,178127818.19545487
201712,MK12 North Karelia,"R, S Other service activities (90-96)",Imports by countries of origin,15359873.99684992
201712,MK12 North Karelia,"R, S Other service activities (90-96)",Exports by countries of destination,42357443.936098404
201712,MK12 North Karelia,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),Imports by countries of origin,3364404.1101027518
201712,MK12 North Karelia,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),Exports by countries of destination,9277911.947798694
201712,MK13 Central Finland,10-12 Food industry etc.,Imports by countries of origin,11199323.422060002
201712,MK13 Central Finland,10-12 Food industry etc.,Exports by countries of destination,30817448.588978898
201712,MK13 Central Finland,"13-15 Textile, clothing and leather industry",Imports by countries of origin,1781358.497284786
201712,MK13 Central Finland,"13-15 Textile, clothing and leather industry",Exports by countries of destination,4901807.175287101
