Postal code area,WHOLE COUNTRY,00100,00120,00130,00140,00150,00160,00170,00180,00190,00200,00210,00220,00230,00240,00250,00260,00270,00280,00290,00300,00310,00320,00330,00340,00350,00360,00370,00380,00390,00400,00410,00420,00430,00440,00500,00510,00520,00530,00540,00550,00560,00570,00580,00590,00600,00610,00620,00630,00640,00650,00660,00670,00680,00690,00700,00710,00720,00730,00740,00750,00760,00770,00780,00790,00800,00810,00820,00830,00840,00850,00860,00870,00880,00890,00900,00910,00920,00930,00940,00950,00960,00970,00980,00990,01120,01150,01180,01190,01200,01230,01260,01280,01300,01340,01350,01360,01370,01380,01390,01400,01420,01450,01480,01490,01510,01520,01530,01600,01610,01620,01630,01640,01650,01660,01670,01680,01690,01700,01710,01720,01730,01740,01750,01760,01770,01800,01810,01820,01830,01840,01860,01900,01940,02100,02110,02120,02130,02140,02150,02160,02170,02180,02200,02210,02230,02240,02250,02260,02270,02280,02290,02300,02320,02330,02340,02360,02380,02390,02400,02410,02420,02430,02440,02450,02460,02470,02480,02490,02510,02520,02540,02550,02570,02580,02590,02600,02610,02620,02630,02650,02660,02680,02700,02710,02720,02730,02740,02750,02760,02770,02780,02810,02820,02860,02880,02920,02940,02970,02980,03100,03150,03220,03250,03300,03320,03400,03430,03600,03620,03710,03790,03810,03850,03870,04130,04150,04170,04200,04220,04230,04240,04250,04260,04300,04310,04320,04330,04340,04350,04360,04370,04380,04390,04400,04410,04420,04430,04440,04460,04480,04500,04530,04600,04620,04630,04660,04680,04740,04770,04820,04840,04920,04940,05100,05200,05250,05400,05430,05440,05450,05460,05470,05510,05620,05720,05800,05810,05820,05830,05840,05850,05860,05880,05900,05950,06100,06150,06200,06400,06450,06500,06530,06650,06750,06830,06850,06880,06950,07110,07130,07150,07170,07190,07220,07230,07280,07310,07320,07350,07360,07370,07390,07410,07450,07500,07510,07530,07550,07560,07565,07580,07590,07600,07680,07690,07700,07720,07740,07750,07780,07800,07810,07820,07830,07840,07850,07870,07880,07890,07900,07910,07920,07930,07940,07945,07955,07960,07970,07980,07990,08100,08150,08200,08350,08360,08450,08480,08500,08680,08700,08800,09120,09220,09430,09520,09630,09810,09930,10120,10140,10160,10210,10230,10250,10270,10300,10320,10330,10350,10360,10380,10410,10420,10440,10470,10480,10520,10570,10600,10620,10640,10650,10660,10680,10710,10820,10900,10940,10960,11100,11120,11130,11310,11710,11910,12100,12130,12170,12210,12240,12310,12350,12380,12400,12450,12520,12540,12600,12630,12640,12700,12750,12820,12920,12950,13100,13110,13130,13200,13210,13220,13250,13270,13300,13330,13430,13500,13530,13600,13700,13720,13800,13880,13900,14140,14200,14240,14300,14430,14450,14500,14530,14610,14620,14680,14690,14700,14770,14810,14820,14840,14870,14930,14960,14980,15100,15110,15140,15150,15160,15170,15200,15210,15230,15240,15270,15300,15320,15340,15460,15500,15520,15540,15550,15560,15580,15610,15680,15700,15800,15810,15820,15830,15840,15850,15860,15870,15880,15900,15950,15980,16100,16160,16200,16230,16260,16270,16280,16300,16310,16320,16330,16350,16390,16450,16500,16510,16540,16600,16610,16630,16670,16710,16730,16790,16800,16900,16960,16970,17110,17120,17130,17150,17200,17220,17240,17320,17410,17430,17440,17450,17470,17500,17510,17530,17610,17630,17710,17740,17780,17800,17840,17850,17870,17930,17950,17970,18100,18120,18130,18150,18200,18300,18600,19110,19120,19160,19210,19230,19250,19260,19310,19320,19370,19410,19420,19430,19460,19470,19480,19510,19540,19600,19610,19620,19630,19650,19670,19700,19730,19740,19770,19850,19910,19920,19950,20100,20200,20210,20240,20250,20300,20320,20360,20380,20400,20460,20500,20520,20540,20610,20660,20700,20720,20730,20740,20750,20760,20780,20800,20810,20880,20900,20960,21100,21110,21120,21130,21140,21150,21160,21180,21195,21200,21210,21220,21230,21240,21250,21260,21270,21280,21290,21310,21330,21340,21350,21360,21370,21380,21410,21420,21430,21450,21480,21490,21500,21510,21520,21530,21540,21555,21560,21570,21590,21600,21610,21620,21630,21650,21660,21670,21680,21710,21720,21740,21750,21760,21770,21800,21820,21840,21860,21870,21880,21890,21900,21930,22100,22120,22130,22140,22150,22160,22220,22240,22270,22310,22320,22330,22340,22410,22430,22520,22530,22550,22610,22630,22710,22720,22730,22810,22820,22830,22840,22910,22920,22930,22940,22950,23100,23120,23140,23200,23210,23260,23310,23360,23390,23450,23500,23600,23660,23800,23840,23880,23930,23950,23960,24100,24130,24240,24260,24280,24800,24910,25110,25130,25160,25170,25180,25190,25210,25230,25240,25250,25260,25320,25330,25340,25360,25370,25380,25390,25410,25420,25430,25460,25470,25500,25520,25540,25550,25560,25570,25610,25630,25640,25650,25660,25700,25710,25730,25760,25810,25820,25830,25840,25860,25870,25900,25910,25930,25940,25950,25960,26100,26200,26410,26510,26560,26660,26720,26740,26820,26840,26910,26930,26950,27100,27110,27130,27150,27160,27170,27220,27230,27250,27260,27310,27320,27340,27400,27420,27430,27450,27500,27510,27600,27640,27650,27670,27710,27730,27740,27750,27800,27820,27840,27860,27910,27920,28100,28120,28130,28190,28200,28220,28240,28260,28300,28330,28360,28370,28400,28430,28450,28500,28540,28560,28580,28600,28610,28660,28760,28800,28840,28880,28900,29100,29180,29200,29250,29270,29280,29310,29320,29340,29350,29570,29600,29630,29640,29680,29700,29720,29740,29750,29760,29790,29810,29830,29860,29880,29900,29940,30100,30300,30420,31110,31130,31140,31160,31170,31230,31250,31300,31310,31340,31350,31370,31380,31400,31410,31450,31460,31470,31490,31500,31520,31530,31600,31610,31620,31630,31640,31650,31700,31720,31730,31750,31760,31810,31830,31850,31860,31900,31930,31950,31960,31970,32100,32140,32200,32210,32250,32260,32270,32280,32300,32410,32430,32440,32450,32500,32520,32560,32610,32620,32700,32710,32730,32740,32760,32770,32800,32810,32830,32860,32910,32920,33100,33180,33200,33210,33230,33240,33250,33270,33300,33310,33330,33340,33380,33400,33410,33420,33430,33450,33470,33480,33500,33520,33530,33540,33560,33580,33610,33680,33700,33710,33720,33730,33800,33820,33840,33850,33870,33880,33900,33920,33950,33960,33980,34110,34130,34140,34150,34180,34240,34260,34270,34300,34320,34330,34410,34420,34430,34450,34510,34530,34550,34600,34640,34710,34730,34740,34770,34800,34870,34910,34930,34950,34970,34980,35100,35220,35240,35260,35270,35300,35320,35400,35420,35480,35500,35520,35530,35540,35550,35600,35610,35630,35700,35740,35750,35800,35820,35990,36100,36110,36120,36200,36220,36240,36270,36280,36340,36420,36430,36450,36520,36570,36600,36640,36660,36720,36760,36810,36840,36880,36910,36930,37100,37120,37130,37140,37150,37180,37200,37210,37240,37310,37350,37370,37380,37420,37470,37500,37530,37550,37560,37570,37600,37630,37700,37720,37740,37770,37800,37830,37850,37860,37900,37910,37960,38100,38120,38130,38140,38200,38210,38220,38250,38270,38280,38300,38360,38420,38460,38470,38490,38510,38600,38650,38670,38680,38700,38710,38720,38740,38750,38760,38770,38800,38840,38860,38910,38920,38950,38970,39100,39110,39130,39150,39160,39170,39180,39195,39200,39230,39290,39310,39340,39360,39380,39410,39430,39450,39500,39530,39580,39590,39610,39620,39660,39700,39750,39770,39780,39810,39820,39880,39920,39930,39940,39960,39965,39980,39990,40100,40200,40250,40270,40320,40340,40400,40420,40500,40520,40530,40600,40620,40630,40640,40660,40700,40720,40740,40800,40820,40900,40930,40950,41120,41140,41160,41180,41210,41220,41230,41240,41260,41270,41290,41310,41325,41330,41340,41350,41360,41370,41390,41400,41410,41440,41450,41490,41500,41520,41530,41540,41550,41560,41580,41630,41660,41710,41730,41750,41770,41800,41820,41840,41860,41870,41880,41900,41920,41925,41930,41940,41970,41980,42100,42140,42220,42300,42330,42440,42520,42560,42600,42660,42700,42720,42800,42820,42830,42840,42850,42870,42910,42930,43100,43130,43170,43220,43240,43250,43270,43300,43340,43390,43420,43430,43440,43480,43490,43500,43520,43540,43560,43610,43640,43660,43700,43720,43800,43840,43900,43940,43960,44100,44120,44150,44160,44170,44190,44200,44220,44250,44260,44280,44300,44320,44330,44350,44370,44400,44420,44440,44460,44480,44500,44530,44580,44590,44610,44630,44640,44670,44680,44730,44740,44760,44770,44790,44800,44860,44880,44910,44920,44950,44970,45100,45120,45130,45150,45160,45200,45330,45360,45370,45410,45460,45610,45700,45720,45740,45750,45810,45910,45940,46110,46140,46230,46400,46430,46450,46530,46570,46710,46730,46750,46800,46810,46860,46900,46910,46930,46950,46960,47110,47150,47200,47260,47310,47350,47400,47440,47450,47460,47490,47520,47540,47610,47650,47710,47760,47810,47830,47850,47900,47910,48100,48130,48200,48210,48220,48230,48300,48310,48350,48400,48410,48600,48700,48710,48720,48750,48770,48800,48810,48900,48910,48930,49200,49210,49220,49240,49270,49290,49300,49340,49400,49410,49420,49460,49480,49490,49510,49520,49540,49570,49610,49630,49640,49660,49700,49720,49730,49750,49760,49770,49780,49840,49860,49900,49930,49960,49980,50100,50120,50130,50150,50160,50170,50180,50190,50200,50300,50350,50500,50520,50600,50670,50700,50770,50800,50970,51130,51200,51260,51270,51310,51335,51340,51360,51380,51420,51430,51440,51450,51460,51520,51540,51600,51620,51670,51720,51740,51760,51780,51810,51820,51850,51860,51880,51890,51900,51930,51940,51980,52100,52110,52150,52200,52230,52270,52300,52320,52330,52340,52360,52420,52510,52520,52550,52610,52620,52700,52720,52730,52740,52760,52780,52830,52850,52890,52920,52960,52970,52980,53100,53130,53200,53300,53400,53420,53500,53550,53600,53650,53810,53830,53850,53900,53920,53950,54100,54110,54120,54190,54230,54250,54260,54270,54300,54310,54330,54390,54410,54430,54460,54490,54500,54510,54530,54550,54580,54590,54710,54720,54750,54770,54800,54820,54850,54915,54920,54930,54940,54950,54960,55100,55120,55300,55320,55330,55400,55420,55510,55610,55700,55800,55910,56100,56120,56140,56210,56310,56330,56350,56410,56440,56510,56550,56610,56640,56710,56730,56800,57100,57120,57130,57170,57200,57210,57220,57230,57310,57510,57600,57710,57810,58130,58140,58150,58160,58170,58175,58180,58200,58220,58260,58300,58320,58350,58360,58390,58410,58420,58430,58450,58500,58520,58550,58570,58580,58610,58620,58650,58680,58690,58700,58720,58770,58810,58830,58850,58900,58910,58920,58940,59100,59130,59210,59310,59320,59410,59510,59520,59530,59610,59710,59720,59730,59800,59810,59820,60100,60120,60150,60200,60220,60280,60320,60420,60450,60510,60550,60560,60640,60720,60760,60800,61100,61110,61120,61140,61150,61160,61170,61180,61220,61230,61250,61270,61280,61290,61300,61310,61330,61340,61350,61360,61370,61380,61400,61410,61430,61440,61450,61460,61470,61500,61520,61550,61560,61600,61630,61640,61650,61680,61710,61720,61730,61760,61800,61810,61820,61840,61850,61860,61880,61910,61920,61940,61950,61960,61980,62100,62130,62150,62160,62165,62170,62175,62185,62190,62200,62220,62230,62240,62260,62280,62290,62295,62300,62310,62340,62350,62370,62375,62380,62395,62410,62420,62430,62435,62440,62470,62500,62510,62520,62540,62570,62600,62610,62620,62630,62640,62660,62710,62720,62730,62740,62750,62760,62800,62810,62830,62840,62860,62870,62880,62900,62920,62940,62950,62990,63100,63120,63130,63150,63160,63210,63230,63250,63300,63320,63330,63340,63350,63355,63360,63370,63400,63410,63430,63450,63500,63510,63530,63540,63600,63610,63640,63660,63680,63700,63770,63780,63800,63830,63880,63890,63900,63910,63920,63950,64100,64140,64200,64210,64220,64230,64240,64250,64260,64300,64320,64350,64370,64440,64450,64460,64480,64490,64510,64530,64550,64610,64700,64720,64740,64760,64770,64810,64820,64830,64840,64850,64900,64930,65100,65130,65170,65200,65230,65280,65300,65320,65350,65370,65380,65410,65450,65460,65470,65480,65520,65610,65630,65650,65710,65730,65760,65800,65870,65920,65930,65970,66100,66140,66160,66200,66210,66220,66230,66240,66260,66270,66280,66290,66295,66300,66320,66330,66340,66350,66360,66370,66400,66420,66430,66440,66450,66460,66470,66500,66510,66520,66530,66540,66550,66560,66580,66590,66600,66640,66660,66680,66710,66730,66800,66810,66820,66830,66840,66850,66900,66910,66930,66950,66970,66980,66999,67100,67200,67300,67400,67410,67500,67600,67700,67800,67900,68100,68150,68210,68220,68230,68240,68300,68320,68370,68380,68390,68410,68500,68530,68550,68555,68560,68570,68580,68600,68620,68630,68660,68690,68700,68750,68800,68810,68820,68830,68840,68870,68910,68920,68930,68940,68970,68999,69100,69150,69170,69300,69310,69330,69340,69410,69420,69440,69450,69510,69550,69570,69600,69660,69700,69730,69750,69820,69830,69850,69910,69920,69950,69970,69980,70100,70110,70150,70200,70210,70240,70260,70280,70300,70340,70400,70420,70460,70500,70600,70620,70700,70780,70800,70820,70840,70870,70900,70910,70940,71130,71150,71160,71170,71200,71210,71240,71260,71280,71310,71330,71360,71380,71460,71470,71480,71490,71520,71570,71610,71640,71650,71660,71670,71680,71690,71720,71730,71740,71745,71750,71760,71775,71800,71820,71840,71850,71870,71890,71910,71920,71950,71960,72100,72140,72210,72220,72300,72310,72330,72350,72360,72380,72400,72430,72490,72510,72530,72550,72570,72600,72630,72710,72740,72810,72840,72930,72950,72980,73100,73110,73120,73200,73230,73250,73300,73310,73320,73350,73360,73410,73460,73470,73500,73600,73620,73640,73645,73670,73710,73730,73770,73810,73830,73850,73900,73970,73990,74100,74120,74130,74140,74150,74160,74170,74200,74230,74240,74250,74270,74300,74340,74345,74360,74380,74390,74420,74470,74490,74510,74520,74540,74550,74590,74595,74610,74630,74640,74670,74680,74700,74720,74740,74770,74840,74940,74980,75500,75530,75650,75680,75700,75710,75740,75770,75790,75840,75890,75930,75940,75970,75990,76100,76120,76130,76150,76280,76620,76780,76850,76940,77110,77120,77140,77220,77240,77320,77330,77350,77380,77430,77460,77480,77520,77570,77580,77600,77630,77690,77700,77770,77800,77910,77930,77960,78200,78210,78250,78300,78310,78400,78480,78500,78610,78710,78850,78870,78880,78900,79100,79130,79140,79150,79160,79180,79190,79230,79255,79265,79330,79350,79410,79480,79520,79600,79620,79630,79660,79680,79690,79700,79810,79820,79830,79850,79860,79885,79895,79910,79940,80100,80110,80130,80140,80160,80170,80200,80210,80220,80230,80260,80330,80400,80510,80710,80770,80780,80790,80850,80910,81100,81120,81160,81200,81210,81220,81230,81235,81260,81270,81280,81290,81295,81320,81330,81350,81360,81390,81420,81430,81450,81460,81470,81560,81570,81590,81650,81660,81700,81720,81750,81810,81820,81850,81860,81950,81970,82110,82120,82140,82160,82170,82180,82200,82210,82220,82290,82300,82310,82335,82350,82360,82380,82395,82430,82460,82490,82500,82510,82580,82590,82600,82655,82660,82670,82675,82685,82710,82730,82750,82760,82770,82815,82820,82830,82840,82850,82865,82870,82880,82900,82915,82960,82967,82980,83100,83130,83140,83150,83160,83320,83330,83340,83400,83430,83450,83460,83480,83500,83550,83630,83660,83700,83720,83750,83760,83780,83825,83830,83835,83840,83855,83870,83880,83900,83910,83915,83940,83950,83960,83985,84100,84460,84540,84650,84770,84880,85100,85120,85140,85150,85160,85180,85200,85210,85230,85310,85320,85340,85410,85430,85450,85470,85500,85540,85560,85580,85620,85630,85640,85660,85710,85730,85800,85820,85840,85900,85930,85940,85980,86100,86110,86160,86170,86210,86220,86230,86240,86300,86350,86360,86400,86440,86460,86470,86480,86510,86530,86550,86600,86650,86680,86690,86710,86790,86800,86810,86850,86870,86900,86980,87100,87150,87200,87250,87300,87400,87500,87700,87800,87830,87850,87900,87910,87930,87950,87970,88120,88200,88270,88300,88310,88340,88350,88380,88400,88440,88460,88470,88490,88530,88600,88610,88615,88620,88640,88670,88690,88730,88740,88760,88820,88900,88930,88940,89110,89140,89200,89210,89320,89330,89400,89430,89440,89540,89560,89600,89610,89640,89660,89670,89680,89730,89740,89760,89770,89780,89800,89830,89840,89920,90100,90120,90130,90140,90150,90220,90230,90240,90250,90310,90400,90410,90420,90440,90450,90460,90470,90480,90500,90510,90520,90530,90540,90550,90560,90570,90580,90590,90600,90620,90630,90650,90660,90670,90800,90810,90820,90830,90840,90850,90860,90900,90910,90940,91100,91110,91140,91150,91200,91210,91240,91260,91300,91310,91410,91430,91500,91510,91560,91600,91620,91630,91640,91660,91670,91700,91710,91720,91730,91740,91750,91760,91780,91790,91800,91900,91910,91930,91950,91980,92100,92120,92130,92140,92150,92160,92180,92210,92220,92230,92240,92260,92320,92330,92350,92400,92430,92440,92450,92470,92500,92520,92530,92600,92610,92620,92640,92650,92700,92810,92830,92910,92920,92930,93100,93140,93160,93170,93180,93187,93190,93195,93220,93225,93240,93250,93270,93277,93280,93290,93350,93390,93400,93420,93440,93470,93540,93590,93600,93700,93800,93830,93900,93999,94100,94200,94300,94400,94430,94450,94460,94500,94600,94700,94720,94800,94830,94900,95100,95110,95130,95160,95200,95210,95220,95225,95230,95255,95260,95270,95300,95310,95315,95325,95330,95340,95350,95355,95365,95370,95375,95400,95410,95420,95430,95440,95450,95460,95470,95490,95500,95520,95530,95540,95560,95590,95600,95610,95615,95620,95630,95635,95640,95645,95655,95660,95670,95675,95680,95690,95700,95710,95720,95750,95760,95770,95780,95790,95800,95830,95840,95850,95860,95900,95920,95930,95940,95950,95970,95980,95990,96100,96190,96200,96300,96320,96400,96440,96460,96500,96600,96700,96800,96900,96910,96930,96960,97110,97130,97140,97145,97160,97170,97220,97240,97250,97280,97290,97310,97320,97330,97335,97340,97370,97380,97390,97420,97430,97470,97510,97520,97530,97540,97580,97590,97610,97615,97620,97625,97630,97635,97645,97650,97655,97665,97670,97675,97680,97685,97690,97700,97715,97720,97760,97765,97780,97785,97810,97815,97820,97840,97850,97870,97880,97890,97895,97900,97920,97925,97940,97950,97960,97965,97970,97980,97999,98100,98120,98230,98310,98350,98360,98400,98420,98440,98450,98500,98510,98530,98550,98560,98570,98580,98600,98620,98630,98660,98710,98720,98760,98770,98780,98790,98800,98810,98820,98830,98840,98850,98900,98920,98930,98950,98960,98970,98980,98995,99100,99110,99120,99130,99135,99140,99150,99160,99170,99180,99190,99195,99230,99240,99250,99270,99280,99290,99300,99310,99320,99330,99340,99360,99400,99410,99420,99430,99440,99450,99460,99470,99490,99510,99520,99530,99540,99550,99555,99560,99600,99610,99620,99640,99645,99650,99655,99660,99665,99670,99690,99695,99710,99720,99740,99750,99760,99770,99800,99830,99860,99870,99885,99910,99930,99940,99950,99980,99990
