Year,MK01,MK02,MK04,MK05,MK06,MK07,MK08,MK09,MK10,MK11,MK12,MK13,MK14,MK15,MK16,MK17,MK18,MK19,MK21
2022,187.84801532757186,45.26271624921126,27.455144919666346,32.9200942443356,39.725594150274475,35.92530316059279,35.53643867344272,23.730545370217644,10.460522632293117,14.341899806652346,8.704693276202008,17.02046492550722,13.92572759666574,23.781053666725917,13.59554142661291,11.220568326758915,3.5326082908841423,1.9039351642079179,19.255813354952412
2023,187.40498867303867,45.216318335518146,27.508290985055833,32.9200942443356,39.6536849775131,35.95237476579578,35.650626924801024,23.776530995059105,10.502430140193663,14.358243692500771,8.717652721746461,17.02046492550722,13.947459472600363,23.781053666725917,13.59554142661291,11.220568326758915,3.544392819981656,1.9064234815999002,19.255813354952412
2024,187.0333550672788,45.17923669322096,27.552502900083255,32.9200942443356,39.593843101805994,35.976098880344985,35.74452512746427,23.815281990209957,10.536198432197997,14.36968828870989,8.727916320782665,17.02046492550722,13.964106696963192,23.781053666725917,13.59554142661291,11.220568326758915,3.5540656431563797,1.9084320200446907,19.255813354952412
