,Time,MK01,MK02,MK04,MK05,MK06,MK07,MK08,MK09,MK10,MK11,MK12,MK13,MK14,MK15,MK16,MK17,MK18,MK19,MK21
0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2016,966961178.1774826,-397934994.6239357,40001072.66823316,5019371.889295816,158940881.41634274,-30986908.20340276,-31012118.755416397,-38993553.92390579,14017748.182809114,4004919.5636894703,25004538.348284185,21013611.336763263,-31982426.88436896,72016411.9372499,-101951410.90932392,-21983243.023331165,23006943.317942217,-100043879.51900816,-78947678.2210595
2,2017,2373041294.16964,1476958649.6497602,499940516.9483256,79977934.84353423,179060375.68885994,62986587.55249357,1134984078.7542958,55001074.15965468,16981673.439529657,15994865.497302234,27005241.896221936,95007745.03694476,48001055.78273392,3000051.0714986324,684790146.897172,368983243.0233314,16989594.094210923,158955430.76395345,-133052321.7789405
3,2018,2023958705.8303604,722017862.7674141,-52948505.15849161,130034712.62022412,202952944.411191,94013412.44750644,-230020365.3802905,137002451.54223794,7999861.422383845,-5004747.607113838,41995681.6410318,52992254.96305525,23980971.070278645,-116016463.0087483,287367052.8789158,282976519.62644315,11008166.806270167,238019896.22772336,-103973206.90225482
4,2019,-421919040.77991486,254023487.5828257,40948677.598106384,35000322.73946822,24031603.53788805,-13985874.62423253,-721980479.2588377,-21990749.013390005,4994895.847900271,39015050.32846844,20983089.53008401,95991279.64194344,53999450.86667872,66031039.65402961,-585157199.776088,117023480.3735566,-3999999.99999997,-20926873.282054663,154973206.90225482
5,2020,-4542971539.467049,-661043207.2785234,107034503.3310132,30920241.49504757,-197045468.21822643,-72041556.76734161,-193995269.5401739,-51010353.11161959,-3989935.098740161,-1020924.7559435368,-7994354.3003104925,-9991279.641943457,67014916.28127444,-51031039.654029846,226934044.1439395,-333010342.4077704,23003648.86463012,-370088524.289907,-88982953.6051194
6,2021,-2706979527.926758,-52167258.226745605,101167463.35903025,92475947.41127777,-89356303.04400635,-15373996.73039627,-395684436.7312927,21058510.565195322,585630.7882375717,16450942.532936573,10990212.3092165,53001459.60604954,84384730.04226685,-43687057.0430336,-54999297.77025604,-134063865.91203308,14814813.043428898,-209142729.59901428,-17806500.180782318
7,2022,-3517417469.1384277,-125895395.15560913,100062241.09597921,103866867.21171188,-130971579.28179932,-22260392.450460434,-516041014.22332764,21231822.889385283,-1102853.1067519188,18530346.858059883,9355473.043998241,56500678.586969376,100780960.01106644,-54830306.1103096,-82755523.83731079,-184973629.42671204,15652250.762337923,-260329917.5557251,-12681326.775772095
8,2023,-4327855410.350098,-199623532.08447266,98957018.8329277,115257787.01214981,-172586855.51960754,-29146788.170526505,-636397591.715332,21405135.213575244,-2791337.0017414093,20609751.183182716,7720733.7787799835,59999897.56788826,117177189.97986603,-65973555.1775856,-110511749.90435791,-235883392.941391,16489688.481246948,-311517105.5124512,-7556153.370761871
