Year,MK01,MK02,MK04,MK05,MK06,MK07,MK08,MK09,MK10,MK11,MK12,MK13,MK14,MK15,MK16,MK17,MK18,MK19,MK21
2017,19762159633.25,2074112286.15,575411065.34,402423620.56,1595312001.84,463883765.29,376749909.90999997,174885567.79,202131978.6,541462687.72,371810996.27,500963540.52,480005212.82,506997073.87,286739566.14,920686549.25,91433337.34,348616032.2,163530869.69
2018,19624382820.26,2184246664.09,556024773.11,398728218.05,1792653365.29,480216163.41,349521865.94,209358388.62,237889961.71,616704636.87,371099473.92,527611810.86,494882572.38,527943670.29,263451582.56,1008004578.28,114009795.18,457243765.95,166375767.74
2019,19952841519.66,1555142258.99,501092076.02,402744866.24,1712679524.95,462551952.96,498093581.25,190530991.2,226650973.26,609222289.8199999,359086996.19,511400617.87,546180380.48,555651117.58,217306586.56,1004100178.89,144288257.23,395521247.26,176390297.35999998
2020,18203566339.28,1934031419.81,558455957.3,414601366.06,1670971117.44,435772794.87,524460113.09,218163379.48,222959210.61,550612576.21,454085372.16,514191796.94,500490702.34,457496565.11,259409876.07,938561417.3,95614420.08,406758337.58,160696747.12
2021,25013883791.51,2490696727.08,756771428.07,919129497.63,2212021296.7599998,619900924.77,387040967.12,400359438.51,255590155.71,819167497.49,465263202.95,685954948.64,693435420.68,615915594.34,238753127.4,1320996141.91,136694079.59,633944399.77,190331577.87
2022,23236156371.453857,2222531962.498001,699096632.8630066,822310984.3530273,2130248363.8529968,572742405.3860016,485829395.93299866,376585372.80999756,256640136.91400146,774229205.2859955,485236301.77799225,654993383.6620026,672739421.4440002,577017784.9659958,223127772.5549965,1257822580.428009,138045810.70400047,604468148.5829926,185841770.6779995
2023,24144419555.007812,2280827326.2559967,735611823.8280029,927239474.5680237,2241421998.052002,599501500.4280014,505381432.08999634,422560646.0399933,265838697.22600174,823160961.173996,512225332.9379959,690649663.8939972,715986276.0120087,591756778.541996,213126314.15799713,1330940182.8619995,145258421.644001,656485279.2599945,190634010.2519989
2024,25052682738.56201,2339122690.0139923,772127014.7929993,1032167964.78302,2352595632.251007,626260595.4700012,524933468.24700165,468535919.269989,275037257.538002,872092717.0619965,539214364.097992,726305944.1260071,759233130.5800018,606495772.1179962,203124855.76099777,1404057785.29599,152471032.58400154,708502409.9369965,195426249.8259983
