Postal code area,"Workplaces, total (TP)","A Agriculture, forestry and fishing (TP)",B Mining and quarrying (TP),C Manufacturing (TP),"D Electricity, gas, steam and air conditioning supply (TP)","E Water supply; sewerage, waste management and remediation activities (TP)",F Construction (TP),G Wholesale and retail trade; repair of motor vehicles and motorcycles (TP),H Transportation and storage (TP),I Accommodation and food service activities (TP),J Information and communication (TP),K Financial and insurance activities (TP),L Real estate activities (TP),"M Professional, scientific and technical activities (TP)",N Administrative and support service activities (TP),O Public administration and defence; compulsory social security (TP),P Education (TP),Q Human health and social work activities (TP),"R Arts, entertainment and recreation (TP)",S Other service activities (TP),T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use (TP),U Activities of extraterritorial organisations and bodies (TP),X Industry unknown (TP)
Kuopio,1.0,0.06036714825746983,0.0026280358344984724,0.10448707990264616,0.004595826213039201,0.005152503754336906,0.06964942260887577,0.11246180933146911,0.057726166433638856,0.03743980114960385,0.023471078659831186,0.01632489254828854,0.01016260162601626,0.046061830045052043,0.04316192843457097,0.05045052042877117,0.08346279322665838,0.22356428978302523,0.016920408057583762,0.030591372792708817,0.00010356791466003832,0.0,2.589197866500958e-05
Lahti,1.0,0.033654974392954264,0.0005245648182658992,0.18249333940724174,0.004072279510222112,0.006957386010684557,0.07972004803909388,0.12080175591170746,0.05144876520202648,0.03914910064742342,0.019588354661034497,0.01388716334672354,0.009538797090045693,0.04329040184425947,0.04645159509117765,0.031694758493118536,0.06670255794370591,0.20162615093662428,0.018953355144186303,0.028671608619428225,1.380433732278682e-05,0.0,1.380433732278682e-05
Lappeenranta,1.0,0.02824199735301375,0.0030731958994145224,0.16752282464837703,0.005181812063976312,0.003948047286839095,0.06998811099396576,0.11985464007716638,0.059467462258013866,0.0462998272729312,0.023508827026178247,0.012180623163372888,0.009623365261670293,0.04387716189237085,0.04937302317234572,0.06350523789228112,0.07893851364992485,0.1688911819466565,0.01588191749478454,0.030036564301576977,0.0,0.0,4.486417371408062e-05
Mikkeli,1.0,0.060859101516919485,0.0010939323220536755,0.1274066511085181,0.006855309218203034,0.005688448074679113,0.06311989498249708,0.11621207701283547,0.046091015169194866,0.042007001166861145,0.020128354725787632,0.01228850641773629,0.00926196032672112,0.04178821470245041,0.030301925320886814,0.07234539089848308,0.0782161610268378,0.21317094515752624,0.019544924154025672,0.03183343057176196,0.0006928238039673279,0.0,0.0
Oulu,1.0,0.026060247463585262,0.002227520317421645,0.14163026643231297,0.004785688181960566,0.0047247794232810674,0.07224648904512469,0.10687746898003933,0.0529732175486835,0.03292553469188869,0.035683831334945966,0.014731218349198615,0.008414109949010668,0.06106538120181682,0.044802742634390824,0.04961453457007118,0.0929728694986339,0.20293928266884778,0.0165410786071037,0.02816595026364791,2.6103753719784906e-05,0.0,0.0
Pieksämäki,1.0,0.06405080517124065,0.001224767520979814,0.20335677024268542,0.0027217056021773644,0.005624858244499886,0.07099115445679292,0.10496711272397369,0.049217509639374005,0.03070991154456793,0.006532093445225675,0.008936266727149013,0.009662054887729643,0.03361306418689045,0.032751190746200955,0.031027443864821955,0.06840553413472443,0.23361306418689046,0.011295078249036063,0.02812429122249943,0.0,0.0,0.0
Pori,1.0,0.01861532275232396,0.0008751803581143412,0.17740142394209618,0.009863519171180547,0.00879911062752797,0.07006173569553185,0.11275634505759632,0.05572770064101048,0.03879177803533836,0.022116044184781324,0.012370792629562173,0.008775457104335692,0.040258296473259694,0.03973791896302954,0.040140028857298296,0.06218511247250278,0.2346902571137971,0.0185680157059394,0.02774558270454384,0.0,0.0,2.365352319227949e-05
Rovaniemi,1.0,0.041385742838107926,0.02342438374417055,0.0483944037308461,0.009566955363091273,0.004343770819453698,0.06259826782145236,0.11437708194536976,0.054390406395736175,0.06387741505662892,0.02022651565622918,0.010153231179213858,0.010606262491672219,0.04524983344437042,0.051538974017321784,0.07957361758827448,0.08732844770153231,0.2096469020652898,0.023717521652231847,0.031152564956695536,0.00015989340439706863,0.0,2.664890073284477e-05
Savonlinna,1.0,0.08757676560900717,0.0007676560900716479,0.14700614124872058,0.00447799385875128,0.006972876151484135,0.055655066530194475,0.11022262026612077,0.052648413510747186,0.04439611054247697,0.016760491299897647,0.011898669396110543,0.00895598771750256,0.03492835209825998,0.03224155578300921,0.042412998976458546,0.078492835209826,0.21513561924257932,0.016120777891504606,0.03172978505629478,0.0,0.0,0.0
Seinäjoki,1.0,0.08623125834052908,0.003898788497265615,0.17991993092079442,0.004343616715074443,0.004971609493157495,0.06450009158228014,0.12275950493235994,0.058704241567888636,0.02819425909935369,0.011630949577413193,0.013907423397964257,0.007405081508229322,0.03188371667059162,0.025342125232226495,0.03854305675484732,0.06927545333228669,0.20751236360781852,0.01093754088494649,0.028809168694560013,0.000418661852055368,0.0,2.61663657534605e-05
Tampere,1.0,0.022236639703650994,0.0010987516088862845,0.17654322279543339,0.004342684930360077,0.0039136485878425754,0.06723313416280359,0.11900526354342161,0.047173069074851144,0.03643669621087659,0.045111601770559735,0.014796521666335298,0.00948588889005159,0.06074526751985601,0.03818946663457615,0.03980620114479454,0.07868631164781348,0.18755689963688876,0.021184977449431264,0.026024716679049424,5.2321505185061165e-05,0.0,1.0464301037012233e-05
Turku,1.0,0.02339459598201156,0.0011924559780545321,0.15551123207973946,0.006748338315268249,0.004673571860177852,0.07048323877460443,0.11960921666871648,0.07491083316845713,0.03879492430845574,0.027987957798822516,0.02060863380906801,0.010839050526979985,0.053441278227251095,0.04250597564823083,0.04917945125635664,0.05979926099813378,0.19327412049687448,0.018031217748878395,0.028822142249838242,5.882069846905764e-05,0.0,1.069467244891957e-05
Uusikaupunki,1.0,0.08114035087719298,0.0021929824561403508,0.30361464004839683,0.003251663641863279,0.004612825166364186,0.0794767090139141,0.08650937689050212,0.05074107683000605,0.023064125831820933,0.014745916515426498,0.01293103448275862,0.0069570477918935265,0.02442528735632184,0.02162734422262553,0.024349667271627344,0.05490018148820327,0.17453115547489415,0.008166969147005444,0.022686025408348458,7.562008469449486e-05,0.0,0.0
Vaasa,1.0,0.044678395160006365,0.00023881547524279574,0.2208247094411718,0.0054529533513771695,0.006189301066709123,0.056778379238974684,0.09272010826301544,0.037414424454704664,0.029115586690017514,0.0316032478904633,0.017373825823913388,0.007542588759751632,0.04875815952873746,0.030946505333545614,0.05343496258557554,0.08054051902563286,0.19415698137239293,0.015403598153160324,0.02541394682375418,0.0007562490049355198,3.9802579207132624e-05,1.9901289603566312e-05
WHOLE COUNTRY,1.0,0.03184945970655793,0.0023461538631989326,0.12807279015483994,0.005147888793902305,0.0047228866112789996,0.06486623510553483,0.11622856874421383,0.05711781158000212,0.03683647697565079,0.03901333904139184,0.01960328107003052,0.009411648959719632,0.05766911785235185,0.06954746352581634,0.050549112569738694,0.07083620841327053,0.17053622512086414,0.019417591899520442,0.029005180240367762,0.005007403192346947,0.00024152887333649757,0.011973627706065122
Ylivieska,1.0,0.09804924380799299,0.018521224519617154,0.17629867757726309,0.0028859501716957696,0.006758237743844524,0.08040476364433403,0.10608606707094323,0.048549718711185796,0.025973551545261927,0.008182947322276613,0.012018703879593775,0.005662307298896763,0.031014831592021626,0.027325199094030833,0.046869292028932565,0.08847811792211588,0.17841747643749542,0.008913567618908453,0.028640315627968146,3.653101483159202e-05,0.0,0.0
