Postal code area,"Workplaces, total (TP)","A Agriculture, forestry and fishing (TP)",B Mining and quarrying (TP),C Manufacturing (TP),"D Electricity, gas, steam and air conditioning supply (TP)","E Water supply; sewerage, waste management and remediation activities (TP)",F Construction (TP),G Wholesale and retail trade; repair of motor vehicles and motorcycles (TP),H Transportation and storage (TP),I Accommodation and food service activities (TP),J Information and communication (TP),K Financial and insurance activities (TP),L Real estate activities (TP),"M Professional, scientific and technical activities (TP)",N Administrative and support service activities (TP),O Public administration and defence; compulsory social security (TP),P Education (TP),Q Human health and social work activities (TP),"R Arts, entertainment and recreation (TP)",S Other service activities (TP),T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use (TP),U Activities of extraterritorial organisations and bodies (TP),X Industry unknown (TP)
00270,1.0,0.0009013068949977468,0.0,0.003605227579990987,0.0,0.0,0.17214961694456962,0.03199639477242001,0.004506534474988734,0.036953582694907616,0.2789544840018026,0.0013519603424966202,0.00946372239747634,0.07255520504731862,0.06714736367733214,0.0,0.09418657052726453,0.1676430824695809,0.018026137899954935,0.040558810274898605,0.0,0.0,0.0
00280,1.0,0.0002181976871045167,0.0,0.006109535238926467,0.0,0.0,0.411739035566223,0.02051058258782457,0.16953960288020947,0.012437268164957452,0.024874536329914904,0.002181976871045167,0.02705651320096007,0.05367663102771111,0.0157102334715252,0.044294130482216885,0.053240235653502076,0.13135500763691904,0.008073314422867118,0.018765001090988435,0.0,0.0,0.0002181976871045167
00290,1.0,0.0,0.0,0.0013296767223468795,0.0,0.0,0.00033241918058671987,0.007728745948641236,0.0,0.010637413778775036,0.0011634671320535194,0.0,8.310479514667997e-05,0.008227374719521317,0.07737056428155904,0.019030998088589712,0.10346546995761656,0.764481010554309,0.004072134962187318,0.002077619878666999,0.0,0.0,0.0
00300,1.0,0.0,0.0,0.008743169398907104,0.0,0.0,0.00947176684881603,0.028051001821493626,0.020765027322404372,0.010564663023679418,0.008014571948998178,0.0007285974499089253,0.08961748633879782,0.414936247723133,0.020036429872495445,0.002185792349726776,0.030965391621129327,0.32823315118397084,0.009836065573770493,0.01785063752276867,0.0,0.0,0.0
00310,1.0,0.0,0.0,0.006993006993006993,0.0,0.0,0.004662004662004662,0.002331002331002331,0.006993006993006993,0.011655011655011656,0.0,0.0,0.006993006993006993,0.03263403263403263,0.002331002331002331,0.0,0.0,0.9254079254079254,0.0,0.0,0.0,0.0,0.0
00320,1.0,0.0010116337885685382,0.0,0.010622154779969651,0.0,0.0,0.11684370257966616,0.13302984319676278,0.004552352048558422,0.05311077389984825,0.030349013657056147,0.0020232675771370764,0.048052604957005564,0.04350025290844714,0.03136064744562468,0.0622154779969651,0.17804754678806273,0.22508851795649976,0.020232675771370764,0.03995953464845726,0.0,0.0,0.0
00330,1.0,0.002297794117647059,0.00045955882352941176,0.007352941176470588,0.0,0.0,0.02665441176470588,0.17738970588235295,0.010569852941176471,0.05698529411764706,0.18887867647058823,0.017922794117647058,0.015165441176470588,0.09834558823529412,0.013786764705882353,0.0,0.09650735294117647,0.2109375,0.015625,0.06112132352941176,0.0,0.0,0.0
00340,1.0,0.002398081534772182,0.0,0.0,0.0,0.0,0.011990407673860911,0.03597122302158273,0.02158273381294964,0.026378896882494004,0.3597122302158273,0.016786570743405275,0.009592326139088728,0.09832134292565947,0.011990407673860911,0.0,0.0,0.23501199040767387,0.08872901678657075,0.02158273381294964,0.0,0.05995203836930456,0.0
00350,1.0,0.0006285355122564425,0.0,0.006285355122564425,0.0,0.0031426775612822125,0.0251414204902577,0.2426147077309868,0.03016970458830924,0.03331238214959145,0.06411062225015714,0.013827781269641735,0.03834066624764299,0.07730986800754243,0.08296668761785041,0.0,0.09302325581395349,0.2363293526084224,0.028912633563796353,0.023884349465744813,0.0,0.0,0.0
00360,1.0,0.0,0.0,0.013513513513513514,0.0,0.0,0.20270270270270271,0.22972972972972974,0.04054054054054054,0.0,0.013513513513513514,0.0,0.0,0.3108108108108108,0.0,0.0,0.06756756756756757,0.0,0.04054054054054054,0.08108108108108109,0.0,0.0,0.0
00370,1.0,0.0,0.0,0.3231855820750122,0.0004870920603994155,0.0,0.09230394544568923,0.1229907452508524,0.015586945932781296,0.024111056989771066,0.18631271310277642,0.004627374573794447,0.003653190452995616,0.05114466634193863,0.03019970774476376,0.0,0.018753044325377496,0.1100828056502679,0.006575742815392109,0.009985387238188018,0.0,0.0,0.0
00380,1.0,0.0,0.0044731610337972166,0.20432957808703336,0.0,0.011928429423459244,0.04539430086149768,0.09310801855533465,0.012922465208747515,0.005577645239673073,0.2501104484205876,0.011928429423459244,0.016788159929313012,0.050806273470289376,0.14280980781974817,0.043295780870333554,0.025900154627788823,0.04760326927324939,0.024906118842500553,0.008117958913187541,0.0,0.0,0.0
00390,1.0,0.0,0.0,0.07517291590826355,0.0,0.0,0.17091372406261376,0.2772115034583182,0.16017473607571897,0.010192937750273025,0.06188569348380051,0.0016381507098653077,0.004368401892974154,0.04696032034947215,0.13341827448125226,0.00018201674554058973,0.0063705860939206405,0.024936294139060792,0.012741172187841281,0.01383327266108482,0.0,0.0,0.0
00400,1.0,0.0009857072449482504,0.0,0.03449975357318876,0.002957121734844751,0.0,0.06801379990142928,0.05027106949236077,0.04238541153277477,0.009857072449482503,0.03449975357318876,0.0024642681123706258,0.005914243469689502,0.10399211434204042,0.04386397240019714,0.0,0.2444553967471661,0.295219319862001,0.008378511582060127,0.051749630359783146,0.0,0.0,0.0004928536224741252
00410,1.0,0.0006978367062107466,0.0,0.04675505931612003,0.0,0.0,0.3586880669923238,0.05512909979064899,0.023028611304954642,0.011863224005582694,0.01256106071179344,0.0006978367062107466,0.0314026517794836,0.06629448709002093,0.04396371249127704,0.0,0.1451500348918353,0.159804605722261,0.01465457083042568,0.02930914166085136,0.0,0.0,0.0
00420,1.0,0.0008795074758135445,0.0,0.018469656992084433,0.0,0.0,0.05716798592788039,0.23482849604221637,0.025065963060686015,0.06112576956904134,0.019349164467897976,0.0021987686895338612,0.0021987686895338612,0.0505716798592788,0.01759014951627089,0.0,0.10246262093227793,0.3254177660510114,0.018909410729991204,0.06376429199648197,0.0,0.0,0.0
00430,1.0,0.0027397260273972603,0.0013698630136986301,0.18356164383561643,0.0,0.0,0.11095890410958904,0.1273972602739726,0.11917808219178082,0.00410958904109589,0.045205479452054796,0.0027397260273972603,0.010958904109589041,0.12876712328767123,0.012328767123287671,0.0,0.031506849315068496,0.1863013698630137,0.021917808219178082,0.010958904109589041,0.0,0.0,0.0
00440,1.0,0.0,0.0,0.007842258570468295,0.0,0.0,0.2511763387855702,0.06609903652251849,0.0006721935917544253,0.007842258570468295,0.09298678019269549,0.0,0.013667936365673313,0.07931884382702219,0.05870490701321981,0.0,0.007618194039883486,0.24311001568451715,0.16468742997983418,0.006273806856374636,0.0,0.0,0.0
00500,1.0,0.0005282062117050497,0.0,0.0022184660891612085,0.0,0.0,0.012993872807944222,0.04806676526515952,0.03074160152123389,0.03760828227339953,0.08852736108176631,0.3893936192689626,0.0024297485738432284,0.08060426790619057,0.012254384111557153,0.11863511514895415,0.01648003380519755,0.06053243186139869,0.025565180646524403,0.0734206634270019,0.0,0.0,0.0
00510,1.0,0.0004662004662004662,0.0,0.06083916083916084,0.001282051282051282,0.0,0.02296037296037296,0.11806526806526807,0.010198135198135198,0.019463869463869465,0.028554778554778556,0.30116550116550117,0.016608391608391608,0.0789044289044289,0.043006993006993004,0.13076923076923078,0.08181818181818182,0.0425990675990676,0.022027972027972027,0.021270396270396272,0.0,0.0,0.0
00520,1.0,0.0,0.0,0.009822419533851276,0.0,0.0,0.007935627081021088,0.050610432852386235,0.02658157602663707,0.019422863485016647,0.2478912319644839,0.006603773584905661,0.013263041065482798,0.0867369589345172,0.12014428412874584,0.22824639289678136,0.04583795782463929,0.0486126526082131,0.011820199778024417,0.07647058823529412,0.0,0.0,0.0
00530,1.0,0.0003382721060821325,6.76544212164265e-05,0.009674582233948988,0.000541235369731412,0.0,0.013666193085718151,0.04424599147554293,0.0079155672823219,0.029226709965496245,0.10642040457343888,0.010892361815844666,0.03951018199039307,0.0906569244300115,0.02354373858331642,0.25268926324335295,0.05994181719775387,0.18226101075705298,0.018063730464785873,0.10912658142209593,0.0,0.0012177795818956768,0.0
00540,1.0,0.0,0.0,0.03416557161629435,0.29303547963206306,0.0,0.01971090670170828,0.03942181340341656,0.006570302233902759,0.04467805519053877,0.06044678055190539,0.001314060446780552,0.00788436268068331,0.08147174770039421,0.022339027595269383,0.0,0.051248357424441525,0.17345597897503284,0.12746386333771353,0.03679369250985545,0.0,0.0,0.0
00550,1.0,0.0005120327700972862,0.0,0.03942652329749104,0.0,0.0,0.02457757296466974,0.15412186379928317,0.08499743983614952,0.04505888376856119,0.030721966205837174,0.0005120327700972862,0.007680491551459293,0.06554019457245264,0.023553507424475168,0.0,0.2636968766001024,0.11315924219150025,0.03891449052739376,0.10752688172043011,0.0,0.0,0.0
00560,1.0,0.0005288207297726071,0.0,0.09501145778247841,0.0,0.0024678300722721664,0.07368235501498326,0.06857042129384805,0.008108584523179975,0.012515423937951702,0.058699101004759384,0.007756037369998237,0.004054292261589988,0.17433456724836946,0.06874669487043893,0.047946412832716376,0.29719725013220516,0.04688877137317116,0.01269169751454257,0.020800282037722547,0.0,0.0,0.0
00570,1.0,0.0024958402662229617,0.0,0.009151414309484194,0.0,0.0,0.0066555740432612314,0.054076539101497505,0.030782029950083195,0.029950083194675542,0.23294509151414308,0.20299500831946754,0.0066555740432612314,0.04326123128119801,0.012479201331114808,0.0,0.14725457570715475,0.10066555740432612,0.0973377703826955,0.004991680532445923,0.0,0.018302828618968387,0.0
00580,1.0,0.0,0.0,0.027461858529819694,0.0001849283402681461,0.0004623208506703652,0.01581137309292649,0.26740638002773925,0.025335182616736014,0.020527045769764215,0.11548774849745723,0.008876560332871012,0.007951918631530282,0.10023116042533518,0.039482200647249194,0.14526121128062874,0.017105871474803514,0.13435043920480813,0.013684697179842812,0.0603791030975497,0.0,0.0,0.0
00590,1.0,0.00819672131147541,0.0,0.00819672131147541,0.0,0.0,0.09016393442622951,0.14754098360655737,0.040983606557377046,0.0,0.05737704918032787,0.0,0.00819672131147541,0.13114754098360656,0.05737704918032787,0.0,0.0,0.4098360655737705,0.03278688524590164,0.00819672131147541,0.0,0.0,0.0
00600,1.0,0.0,0.0,0.001899335232668566,0.0,0.0,0.010446343779677113,0.0389363722697056,0.001899335232668566,0.05128205128205128,0.014245014245014245,0.000949667616334283,0.07027540360873694,0.0389363722697056,0.026590693257359924,0.0,0.06552706552706553,0.6685660018993352,0.002849002849002849,0.007597340930674264,0.0,0.0,0.0
00610,1.0,0.00036563071297989033,0.0,0.05813528336380256,0.0,0.0,0.02303473491773309,0.040950639853747715,0.016819012797074956,0.02486288848263254,0.03510054844606947,0.002559414990859232,0.07751371115173675,0.1769652650822669,0.07422303473491773,0.07714808043875686,0.09396709323583181,0.22522851919561243,0.06069469835466179,0.01243144424131627,0.0,0.0,0.0
00620,1.0,0.00014598540145985403,0.0,0.04218978102189781,0.046423357664233576,0.0,0.46131386861313867,0.06262773722627737,0.021021897810218976,0.009927007299270074,0.12102189781021898,0.0005839416058394161,0.0070072992700729924,0.027153284671532846,0.09065693430656935,0.0,0.014014598540145985,0.08452554744525548,0.0018978102189781021,0.00948905109489051,0.0,0.0,0.0
00630,1.0,0.0,0.0,0.006550218340611353,0.0,0.0,0.055312954876273655,0.053857350800582245,0.010189228529839884,0.040756914119359534,0.008733624454148471,0.0,0.008005822416302766,0.033478893740902474,0.023289665211062592,0.0,0.12954876273653565,0.4534206695778748,0.15502183406113537,0.021834061135371178,0.0,0.0,0.0
00640,1.0,0.0,0.0,0.011673151750972763,0.0,0.004377431906614786,0.03599221789883268,0.11381322957198443,0.0909533073929961,0.016536964980544747,0.012159533073929961,0.00632295719844358,0.018968871595330738,0.058365758754863814,0.10311284046692606,0.019455252918287938,0.07782101167315175,0.3638132295719844,0.033073929961089495,0.03356031128404669,0.0,0.0,0.0
00650,1.0,0.01098901098901099,0.0,0.005494505494505495,0.0,0.0,0.1401098901098901,0.01098901098901099,0.016483516483516484,0.038461538461538464,0.038461538461538464,0.0,0.005494505494505495,0.15384615384615385,0.027472527472527472,0.0,0.0027472527472527475,0.5,0.019230769230769232,0.03021978021978022,0.0,0.0,0.0
00660,1.0,0.0009242144177449168,0.0,0.0073937153419593345,0.0,0.0,0.07763401109057301,0.16820702402957485,0.08964879852125693,0.04713493530499076,0.014787430683918669,0.0073937153419593345,0.036044362292051754,0.05730129390018484,0.011090573012939002,0.0,0.08595194085027727,0.35304990757855825,0.014787430683918669,0.02865064695009242,0.0,0.0,0.0
00670,1.0,0.001893939393939394,0.0,0.017045454545454544,0.0,0.011363636363636364,0.03598484848484849,0.03598484848484849,0.06439393939393939,0.01893939393939394,0.020833333333333332,0.007575757575757576,0.007575757575757576,0.125,0.01893939393939394,0.0,0.07196969696969698,0.4696969696969697,0.07954545454545454,0.013257575757575758,0.0,0.0,0.0
00680,1.0,0.0022935779816513763,0.0,0.02522935779816514,0.0,0.0,0.33715596330275227,0.11467889908256881,0.03096330275229358,0.010321100917431193,0.010321100917431193,0.0,0.0034403669724770644,0.04357798165137615,0.020642201834862386,0.0,0.20527522935779816,0.14105504587155962,0.03555045871559633,0.0194954128440367,0.0,0.0,0.0
00690,1.0,0.005952380952380952,0.0,0.05654761904761905,0.0,0.0,0.026785714285714284,0.22023809523809523,0.002976190476190476,0.06845238095238096,0.011904761904761904,0.002976190476190476,0.002976190476190476,0.06547619047619048,0.1875,0.0,0.17857142857142858,0.15178571428571427,0.008928571428571428,0.008928571428571428,0.0,0.0,0.0
00700,1.0,0.0014297385620915032,0.0,0.035845588235294115,0.0,0.010212418300653595,0.09395424836601307,0.16544117647058823,0.0377859477124183,0.03441584967320262,0.023590686274509803,0.0090890522875817,0.009191176470588236,0.1028390522875817,0.06525735294117647,0.055249183006535946,0.06004901960784314,0.24070669934640523,0.00806781045751634,0.046875,0.0,0.0,0.0
00710,1.0,0.0008561643835616438,0.0,0.0351027397260274,0.0,0.1095890410958904,0.08133561643835617,0.19863013698630136,0.02482876712328767,0.038527397260273974,0.010273972602739725,0.0008561643835616438,0.007705479452054794,0.031678082191780824,0.02054794520547945,0.0,0.1558219178082192,0.23116438356164384,0.0136986301369863,0.039383561643835614,0.0,0.0,0.0
00720,1.0,0.0,0.0,0.010328068043742407,0.0,0.0,0.20716889428918592,0.11786148238153099,0.010935601458080195,0.10753341433778858,0.020656136087484813,0.0054678007290400975,0.007290400972053463,0.1391251518833536,0.054678007290400975,0.0,0.10328068043742406,0.18712029161603888,0.010328068043742407,0.018226002430133656,0.0,0.0,0.0
00730,1.0,0.025416301489921123,0.0,0.040315512708150744,0.0,0.0,0.10604732690622261,0.09640666082383874,0.03943908851884312,0.05521472392638037,0.025416301489921123,0.0052585451358457495,0.011393514460999123,0.07712532865907099,0.09815950920245399,0.0,0.15249780893952672,0.16389132340052587,0.08150744960560911,0.021910604732690624,0.0,0.0,0.0
00740,1.0,0.0008291873963515755,0.0,0.01824212271973466,0.0,0.0,0.16666666666666666,0.22553897180762852,0.03399668325041459,0.03399668325041459,0.01077943615257048,0.001658374792703151,0.003316749585406302,0.03731343283582089,0.02736318407960199,0.0,0.1077943615257048,0.296849087893864,0.019071310116086235,0.01658374792703151,0.0,0.0,0.0
00750,1.0,0.00038211692777990065,0.0,0.050057317539166986,0.0,0.0015284677111196026,0.1918226977455101,0.25601834161253345,0.045471914405808174,0.020252197172334733,0.013756209400076424,0.0022927015666794038,0.00611387084447841,0.055789071455865494,0.12227741688956821,0.0,0.027894535727932747,0.18838364539549102,0.006878104700038212,0.010699273977837218,0.0,0.0,0.00038211692777990065
00760,1.0,0.0007147962830593281,0.0,0.11508220157255182,0.0,0.0028591851322373124,0.27376697641172265,0.16869192280200143,0.12866333095067906,0.03788420300214439,0.005718370264474625,0.0028591851322373124,0.004288777698355968,0.03788420300214439,0.035025017869907075,0.0,0.08934953538241601,0.057898498927805575,0.02573266619013581,0.013581129378127233,0.0,0.0,0.0
00770,1.0,0.0004576659038901602,0.0,0.05263157894736842,0.0,0.037070938215102975,0.30755148741418764,0.15835240274599544,0.14919908466819223,0.019679633867276888,0.003203661327231121,0.002288329519450801,0.0004576659038901602,0.020137299771167048,0.039359267734553775,0.0,0.031578947368421054,0.15469107551487415,0.016018306636155607,0.007322654462242563,0.0,0.0,0.0
00780,1.0,0.00315955766192733,0.0,0.0,0.0,0.0,0.1406003159557662,0.08056872037914692,0.07424960505529225,0.036334913112164295,0.023696682464454975,0.001579778830963665,0.00315955766192733,0.061611374407582936,0.030015797788309637,0.0,0.045813586097946286,0.4786729857819905,0.00315955766192733,0.017377567140600316,0.0,0.0,0.0
00790,1.0,0.00040290088638195,0.0,0.019339242546333603,0.0,0.0,0.022562449637389202,0.05257856567284448,0.0028203062046736503,0.007655116841257051,0.007252215954875101,0.000201450443190975,0.0014101531023368251,0.3684528605962933,0.007453666398066076,0.11663980660757453,0.3315874294923449,0.050362610797743755,0.00684931506849315,0.004431909750201451,0.0,0.0,0.0
00800,1.0,0.001092896174863388,0.0,0.001092896174863388,0.0,0.0,0.034972677595628415,0.04918032786885246,0.03934426229508197,0.03934426229508197,0.04480874316939891,0.015300546448087432,0.019672131147540985,0.07650273224043716,0.019672131147540985,0.0,0.14098360655737704,0.41857923497267757,0.034972677595628415,0.06448087431693988,0.0,0.0,0.0
00810,1.0,0.0003414134516899966,0.0,0.007852509388869921,0.0,0.0,0.09286445885967907,0.22703994537384772,0.0297029702970297,0.047797883236599524,0.03482417207237965,0.008193922840559918,0.04540798907476955,0.06589279617616935,0.22396722430863775,0.0,0.031068624103789688,0.13622396722430863,0.019801980198019802,0.02902014339364971,0.0,0.0,0.0
00820,1.0,0.0,0.0,0.004562043795620438,0.0,0.0,0.037408759124087594,0.03923357664233577,0.009124087591240875,0.05291970802919708,0.012773722627737226,0.0009124087591240876,0.011861313868613138,0.03467153284671533,0.013686131386861315,0.0,0.416970802919708,0.29927007299270075,0.020985401459854013,0.04562043795620438,0.0,0.0,0.0
00830,1.0,0.0,0.0,0.013245033112582781,0.0,0.0,0.08609271523178808,0.052980132450331126,0.0728476821192053,0.2251655629139073,0.059602649006622516,0.019867549668874173,0.033112582781456956,0.152317880794702,0.006622516556291391,0.0,0.006622516556291391,0.2185430463576159,0.039735099337748346,0.013245033112582781,0.0,0.0,0.0
00840,1.0,0.0011547344110854503,0.0,0.015011547344110854,0.0,0.0,0.06235565819861432,0.14665127020785218,0.04849884526558892,0.04734411085450346,0.020785219399538105,0.005773672055427252,0.021939953810623556,0.05889145496535797,0.019630484988452657,0.0,0.1789838337182448,0.29907621247113164,0.05658198614318707,0.017321016166281754,0.0,0.0,0.0
00850,1.0,0.003968253968253968,0.0,0.003968253968253968,0.0,0.0,0.05952380952380952,0.1349206349206349,0.007936507936507936,0.027777777777777776,0.04365079365079365,0.03571428571428571,0.023809523809523808,0.1626984126984127,0.04365079365079365,0.0,0.17063492063492064,0.24603174603174602,0.003968253968253968,0.031746031746031744,0.0,0.0,0.0
00860,1.0,0.0,0.0,0.01310615989515072,0.0,0.0,0.0,0.0,0.0,0.05897771952817824,0.0,0.0,0.11664482306684142,0.001310615989515072,0.0,0.7745740498034076,0.020969855832241154,0.0,0.0,0.014416775884665793,0.0,0.0,0.0
00870,1.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.06666666666666667,0.043333333333333335,0.043333333333333335,0.03666666666666667,0.06,0.0033333333333333335,0.01,0.06666666666666667,0.03333333333333333,0.0,0.09666666666666666,0.4666666666666667,0.03,0.02666666666666667,0.0,0.0,0.0
00880,1.0,0.0,0.0,0.22179940201141615,0.0,0.0,0.10899701005708073,0.3336504484914379,0.0729817885294917,0.018755096493612396,0.01155205218809459,0.00502854036422941,0.00530035335689046,0.09771677086164719,0.05490622451753194,0.0062516988312041315,0.012367491166077738,0.027996738244088066,0.011687958684425116,0.011008426202772493,0.0,0.0,0.0
00890,1.0,0.004830917874396135,0.0,0.014492753623188406,0.0,0.0,0.15942028985507245,0.1280193236714976,0.06763285024154589,0.014492753623188406,0.0024154589371980675,0.012077294685990338,0.016908212560386472,0.06521739130434782,0.06763285024154589,0.0,0.2536231884057971,0.17149758454106281,0.012077294685990338,0.00966183574879227,0.0,0.0,0.0
00900,1.0,0.0,0.0,0.010387157695939566,0.0,0.0,0.042492917847025496,0.34466477809254015,0.02077431539187913,0.04343720491029273,0.0066100094428706326,0.0009442870632672333,0.0,0.0169971671388102,0.007554296506137866,0.0,0.19263456090651557,0.13314447592067988,0.12086874409820586,0.059490084985835696,0.0,0.0,0.0
