Postal code area,"Workplaces, total (TP)","A Agriculture, forestry and fishing (TP)",B Mining and quarrying (TP),C Manufacturing (TP),"D Electricity, gas, steam and air conditioning supply (TP)","E Water supply; sewerage, waste management and remediation activities (TP)",F Construction (TP),G Wholesale and retail trade; repair of motor vehicles and motorcycles (TP),H Transportation and storage (TP),I Accommodation and food service activities (TP),J Information and communication (TP),K Financial and insurance activities (TP),L Real estate activities (TP),"M Professional, scientific and technical activities (TP)",N Administrative and support service activities (TP),O Public administration and defence; compulsory social security (TP),P Education (TP),Q Human health and social work activities (TP),"R Arts, entertainment and recreation (TP)",S Other service activities (TP),T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use (TP),U Activities of extraterritorial organisations and bodies (TP),X Industry unknown (TP)
WHOLE COUNTRY,1.0,0.027450763965306015,0.0026052506079198945,0.1281396555878918,0.00485451208846393,0.004795531641324734,0.07071797740880359,0.11057780616328822,0.055199800477573106,0.03765690905383567,0.04179902159863974,0.018895228818857565,0.009339553804491614,0.05994688389446207,0.0778234361334441,0.04817902082346815,0.06701906079535976,0.1696745290411296,0.01979678708227098,0.02705053950257576,0.004886108756574213,0.0001335485838794642,0.013458074170440011
00100,1.0,0.0012713088702687085,0.0,0.017759799672541654,0.010228257728980063,7.704902244052779e-05,0.012424154868535105,0.12845998266396996,0.03133968987768468,0.09432726572281615,0.16469228546662815,0.08269286333429644,0.01918520658769142,0.1570644322450159,0.04362900895694886,0.04060483482615814,0.049407685639988444,0.05659250698256766,0.041433111817393814,0.048463835115091974,0.0,0.0002889338341519792,5.778676683039584e-05
00120,1.0,0.0010591817820733483,0.0,0.01827088574076526,0.0,0.0,0.0034423407917383822,0.09281080365417715,0.02740632861114789,0.11624520058254997,0.07348073613133854,0.1255130411756918,0.012445385939361843,0.18866675493181517,0.036409373758771346,0.054945054945054944,0.039586919104991396,0.0732159406858202,0.023566794651132,0.11293525751357077,0.0,0.0,0.0
00130,1.0,0.001482457585241311,0.00032943501894251357,0.009059463020919124,0.00016471750947125678,0.000411793773678142,0.016718827211332565,0.03928512600889474,0.008977104266183495,0.08137044967880086,0.07988799209355954,0.10838412123208697,0.020754406193378355,0.24089935760171305,0.023472245099654093,0.1778125514742217,0.012189095700873002,0.05229780925712403,0.024542908911217264,0.10105419206061604,0.0,0.0009059463020919124,0.0
00140,1.0,0.003367003367003367,0.0,0.007856341189674524,0.0,0.0,0.05424616535727647,0.0916573138795361,0.22783389450056116,0.10924055368499813,0.0804339693228582,0.008604564160119716,0.04377104377104377,0.10736999625888514,0.031051253273475497,0.01122334455667789,0.019827908716797606,0.11560044893378227,0.04339693228582117,0.04451926674148896,0.0,0.0,0.0
00150,1.0,0.0009211495946941784,0.0,0.11938098747236552,0.0,0.0,0.023212969786293294,0.06742815033161385,0.009948415622697125,0.06226971260132646,0.1497789240972734,0.01105379513633014,0.010132645541635961,0.3327192336035372,0.03610906411201179,0.0,0.041820191599115694,0.08714075165806927,0.022291820191599115,0.024134119380987473,0.00036845983787767134,0.0012896094325718496,0.0
00160,1.0,0.0017231476163124641,0.0,0.12062033314187248,0.0,0.0,0.010626076967260195,0.03790924755887421,0.20017231476163125,0.10425043078690407,0.03618609994256174,0.0060310166570936245,0.00402067777139575,0.07466973004020677,0.026421596783457783,0.2912119471568064,0.01234922458357266,0.03618609994256174,0.015508328546812177,0.02211372774267662,0.0,0.0,0.0
00170,1.0,0.00041476565740356696,0.0,0.006428867689755288,0.0,0.0,0.009850684363334717,0.021671505599336376,0.0031107424305267524,0.05101617586063874,0.02789299046038988,0.0679178763998341,0.008087930319369557,0.05868934052260473,0.00891746163417669,0.37878473662380757,0.20157610949813357,0.04375777685607632,0.04987557030277893,0.06097055163832435,0.0,0.0010369141435089175,0.0
00180,1.0,9.001710324961742e-05,4.500855162480871e-05,0.08668647042938159,0.02304437843190206,0.002205419029615627,0.03276622558286074,0.04635880817355297,0.011432172112701413,0.037267080745341616,0.22405256998829778,0.05405527050139527,0.008866684670087317,0.23872535781798543,0.023584481051399767,0.04487352596993429,0.03969754253308128,0.06850301557295886,0.02421460077414709,0.03353137096048249,0.0,0.0,0.0
00190,1.0,0.0,0.0,0.035955056179775284,0.0,0.0,0.04943820224719101,0.024719101123595506,0.02247191011235955,0.08764044943820225,0.006741573033707865,0.0022471910112359553,0.0,0.033707865168539325,0.04719101123595506,0.32134831460674157,0.07415730337078652,0.058426966292134834,0.19550561797752808,0.04044943820224719,0.0,0.0,0.0
